year,CODE_NAME,SUBCLASS,site_name,chemname,repro,carcinogen,groundwater,air,aquatic,critical,lbs_chm_used,acre_treated,acre_planted
2015,IDLE,IDLE,UNCULTIVATED AG,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,873.0817195,516.95,1192.8
2015,IDLE,IDLE,UNCULTIVATED AG,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,78.5658375,32,47
2015,IDLE,IDLE,UNCULTIVATED AG,SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,9.9473114,10,10
2015,IDLE,IDLE,UNCULTIVATED AG,TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,1019.90071052,1408.67,1411.67
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,1874.8126033,470,516.7
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,183.901729,118.2,236.7
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,12.7075632,52,52
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,589.3197729999999,331.2,663
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,1330.9086153,1056,1056
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,199.6788295,1032.48,1334
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,613.5977733,461.35,756.7
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,223.8435864,118.47,230
2015,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,OLIVE,SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,406.361856,184.67000000000002,380.7
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,12.040526700000001,300.5,325.5
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,"1,3-DICHLOROPROPENE",NA,TRUE,NA,TRUE,NA,NA,178571.2214325,510.7,1557.26
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,199.630566,188.81,311
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,243.94371484,13367.5,14530.5
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,ALUMINUM PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,2.8512,164,232
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,674.0891268,4381.5,4747.5
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,1982.652714,658,658
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,1043.4251676,553,586
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,EPTC,TRUE,NA,NA,NA,NA,TRUE,237.851078,78,78
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,52.1429748,945.8,1116.4
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,20299.70311,12273.64,20028.4
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,2010.4381376000001,1214.6299999999999,1983.85
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,IPRODIONE,NA,TRUE,NA,NA,NA,NA,970.6810048,1946,1962
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,191.28454327,5503.9,5819.4
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,72,16,20
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,ORYZALIN,NA,TRUE,NA,NA,NA,NA,635.3396336,199.18,686.3
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,3661.55860778,8261.5,14737.1
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,2826.1136249,2365.75,5159.8
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,5448.7731951,2525.87,5898.3
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,588.4232064,2784,2784
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,195.01632,1991,1991
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,103.5236128,103.5,230
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,2395.3223361,3200.4,4500.4
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,ZINC PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,1.8,15,63
2015,ORCHARD_DECIDUOUS,ALMONDS,ALMOND,ZIRAM,NA,NA,NA,NA,TRUE,NA,2073.28,341,409
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,1068.7734225,490.5,625.5
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,476.2719522,269.5,269.5
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,50.75,135,135
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,374.25024,117,117
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,41.6902182,100,100
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,721.1222270000001,322.19,644
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,13.2952948,6.43,15
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,1.8264686,20,20
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,KRESOXIM-METHYL,NA,TRUE,NA,NA,NA,NA,2,10,10
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,10.237929600000001,283,283
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,1840.5,600.5,634
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,79.5,570.8,804.4
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,32.6374025,104.83,174
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,168.26643810000002,124,137
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,40.2370479,12.059999999999999,30
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,PHOSMET,NA,NA,NA,NA,NA,TRUE,350,100,100
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,1.8496512,20.5,20.5
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,PYRETHRINS,NA,NA,NA,NA,NA,TRUE,0.06693,4,4
2015,ORCHARD_DECIDUOUS,APPLES,APPLE,STREPTOMYCIN SULFATE,TRUE,NA,NA,NA,NA,NA,146.272,510,520
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,90.33024708,5331.1,5589.2
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,2544.6192597,1014.9,1137.9
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,2959.525,2308.7,2481.7
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,804.9153937,264.4,824.5
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,151.1928852,2387,2442
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,22.9471434,58.7,58.7
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,1747.955009,1659.51,2608.9
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,3269.3737397,2243.06,5687.2
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,KRESOXIM-METHYL,NA,TRUE,NA,NA,NA,NA,49.6,248,248
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,86.493795,2498.4,2525.4
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,42787.95,17707.2,18289.5
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,ORYZALIN,NA,TRUE,NA,NA,NA,NA,308.130047,73.35,223
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,326.937071,1052.08,2060.5
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,26.3634849,6.96,18
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,PYRETHRINS,NA,NA,NA,NA,NA,TRUE,0.06693,16,16
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,STREPTOMYCIN SULFATE,TRUE,NA,NA,NA,NA,NA,623.48608,3147.4,3376.4
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,ZINC PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,8.51,170,170
2015,ORCHARD_DECIDUOUS,PEARS,PEAR,ZIRAM,NA,NA,NA,NA,TRUE,NA,583.68,128,128
2015,ORCHARD_DECIDUOUS,POMEGRANATES,POMEGRANATE,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,1.98417,14,14
2015,ORCHARD_DECIDUOUS,POMEGRANATES,POMEGRANATE,METHOMYL,NA,NA,NA,NA,TRUE,TRUE,11.7,14,14
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,2.84356,122,122
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,365.542632,122,122
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,14.9182236,311.58,325
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,19.568877299999997,50,53
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,307.378517,159.29,353.31
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,26.8112493,13.03,36
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,IPRODIONE,NA,TRUE,NA,NA,NA,NA,25.9837344,40,45
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.235632,9.31,12.309999999999999
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,14.126,101.58,118
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ORYZALIN,NA,TRUE,NA,NA,NA,NA,5.277479,5,10
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,39.2848952,65.59,147
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,225.2547819,113.71000000000001,257
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,PHOSMET,NA,NA,NA,NA,NA,TRUE,3.5,1.5,1.5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,15.344,159.25,159.25
2015,ORCHARD_DECIDUOUS,STONE FRUIT,APRICOT,ZIRAM,NA,NA,NA,NA,TRUE,NA,6.08,1,1
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,16.8782814,339.38,359.87
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,17.442,46,46
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,28.5738676,1268.73,1344.22
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ALUMINUM PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,1.875,100,100
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,5.1670668,6,6.2
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,650.401,666.1,686.1
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,0.6625332,14,14
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,481.92798750000003,1652.25,1921
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,2153.562925,1027.9,1730.56
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,1464.6027773,918.76,1705.9
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,26.535720899999998,310.85,381.25
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,IPRODIONE,NA,TRUE,NA,NA,NA,NA,944.290048,1203.05,1288.54
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,78.861426,2003.58,2676.29
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,MALATHION,NA,TRUE,NA,NA,TRUE,TRUE,352.2403695,248,269
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,269,1903.23,2327.58
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,ORYZALIN,NA,TRUE,NA,NA,NA,NA,175.2112948,116.94,130
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,723.5220427,1243.89,2251.58
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,894.9597044,822.39,1809.92
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,1564.197111,465.6,1136.15
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,19.3187488,121,123.5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,163.14878582,1787.33,1987.99
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,PYRETHRINS,NA,NA,NA,NA,NA,TRUE,0.27257,15,15
2015,ORCHARD_DECIDUOUS,STONE FRUIT,CHERRY,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,267.61,287,326
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,DIAZINON,NA,NA,NA,NA,TRUE,TRUE,18,4,4
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,0.1334088,3,3
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,0.6506304,2,2
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,1.877226,4,4
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,4.799531099999999,2.3,6
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,IPRODIONE,NA,TRUE,NA,NA,NA,NA,3.6296831999999997,6,6
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.1076274,3,3
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,1.129,12,14
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,3.5241766,4,7
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,5.9216031000000005,1.5699999999999998,4
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,0.36992,4,4
2015,ORCHARD_DECIDUOUS,STONE FRUIT,NECTARINE,ZIRAM,NA,NA,NA,NA,TRUE,NA,13.68,3,3
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,4.8246324000000005,77.1,93.49
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,2.9903784,7.75,15
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,8.062158,9.51,26
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,19.6533233,9.82,24
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,IPRODIONE,NA,TRUE,NA,NA,NA,NA,30.7138624,54.6,70.49
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.5114892,19.07,24.490000000000002
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,5.399,50.6,56
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,15.192384,13.129999999999999,36
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,2.1532608,1.67,5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,30.023073,7.959999999999999,20
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PEACH,ZIRAM,NA,NA,NA,NA,TRUE,NA,262.8916,48.92,82.73
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,30.17844,10,10
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,0.7434756,12,12
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,1.40794,2,2
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,13.5159545,6.61,15.5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,IPRODIONE,NA,TRUE,NA,NA,NA,NA,4.9908768,10,10
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,2.479,19.5,19.5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,10.1495215,7.61,16.5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,23.3093583,6.18,14.5
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,PYRETHRINS,NA,NA,NA,NA,NA,TRUE,0.14602,14,24
2015,ORCHARD_DECIDUOUS,STONE FRUIT,PLUM,ZIRAM,NA,NA,NA,NA,TRUE,NA,6.08,1,1
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,0.991971,20,20
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,262.3823283,250.82,469
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,57.85571516,2580.9,3145.9
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ALUMINUM PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,2.4996,334.2,3126
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,254.2701961,1791,2374.2
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,CHLOROPICRIN,NA,NA,NA,TRUE,NA,NA,239.58,268,268
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,1193.8949898,612.4,682.4
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,4.7949216,163.3,165.3
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ETHEPHON,NA,NA,NA,NA,NA,TRUE,80.8935421,163,377
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,7373.5236927,3290.22,6108
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,7565.8387097,4468.83,6999.8
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,49.970255800000004,851,1396.2
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,35.5076364,929.8,1141
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,MALATHION,NA,TRUE,NA,NA,TRUE,TRUE,488.2324616,191,191
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,1778.241446,988,1139.2
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,"NALED",NA,NA,NA,NA,TRUE,TRUE,825.81954,256,256
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,ORYZALIN,NA,TRUE,NA,NA,NA,NA,813.1041666,325.58,773
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,2111.38831939,6329.41,10092.1
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,2988.8037773,2425.22,4825.3
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,1983.9390525000001,893.67,2440.5
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,23.5246352,94,94
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PROPARGITE,TRUE,NA,NA,NA,TRUE,NA,1246.864984,586,1056
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,27.18694784,263,263
2015,ORCHARD_DECIDUOUS,WALNUTS,WALNUT,SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,294.57658480000003,117.01,249
2015,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,555.20976152,11992.72,12094.2
2015,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,829.5647142,1550,1819.7
2015,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,9672.2378675,18960.6,19244.9
2015,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,ALFALFA,CYPERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,103.0555782,2090.1,2112.1
